SnapShotDate,Side,Region,Country,Currency,Exchange,Sector,TargetQtyValue,TargetQty,TargetValueTotal,TargetValue,ExecQtyTotal,ExecQty,ExecValueTotal,ExecValue,UnorderedQty,UnorderedValue,PctExecQty,PctExecValue
20231209,SELL,SINGHA,SINZ,NZD,NYSE,Health,0.10327665712156064,14,0.0633270336611993,0.3536932926537223,46,77,0.9363793992006268,0.8767934463002556,92,0.20279230670211523,52.08268965267423,47.851480238642054
20230922,SELL,APAC,UK,USD,XHKO,Health,0.22894743899658343,78,0.5727131186570359,0.32506770844190913,65,92,0.36770716726609454,0.007631791845886027,33,0.5088101582478476,67.30045835826539,82.57109573970291
20231129,SSE,EMEA,SINZ,USD,BSE,IT,0.9535295469375267,64,0.7896899533801651,0.296776729991424,91,30,0.38570125164155333,0.2592609132129996,24,0.3058935436318928,62.36838014652532,95.91531232512499
20231115,BUY,APAC,HK,EUR,XNZE,Food,0.09035535266825034,53,0.5405076916144937,0.07495592610011159,33,53,0.8047306275006395,0.8466891868074372,96,0.8424227939009555,88.65648430892652,98.14773066542031
20230722,SSE,EMEA,HK,NZD,NYSE,IT,0.6485441729242217,75,0.6895813745926181,0.6087746257545182,39,77,0.12669625271536566,0.863386072813862,45,0.529417424372387,3.4818781976710733,91.68842774550315
20231210,SELL,EMEA,US,JPY,BSE,IT,0.2400395266517129,43,0.8195829623970746,0.6951148309124241,63,66,0.8387884900312216,0.7911559324467866,31,0.0956963159785501,41.88227442214123,69.9117804917402
20230520,SSE,EMEA,NZ,EUR,XNZE,Health,0.8743254795731709,27,0.29942738253926793,0.9410092058932077,63,25,0.9586991854903274,0.04094837881978797,88,0.4030464130181578,47.04453534431152,84.17398544313592
20230421,SSE,SINGHA,NZ,JPY,XHKO,IT,0.4220611823815781,79,0.7260244248017568,0.9843210092131508,51,46,0.8809593655889973,0.9147281457699733,82,0.4066240502528772,27.393419708305423,25.356307084604524
20230414,SELL,AMS,AUS,USD,BSE,Health,0.7245024123144568,19,0.2036154213047705,0.197761552854554,65,34,0.3098667217029454,0.5050388956097707,58,0.8565456695533602,48.28647667065616,38.57816551452071
20230809,BUY,AMS,US,JPY,XNZE,Health,0.8174434418661232,78,0.9525659359670325,0.12871539212560756,28,12,0.1333470331690052,0.7428819644118689,45,0.05596786056020453,90.98000746882494,7.943234611449846
20230708,BUY,AMS,US,USD,NYSE,Food,0.35738069135033124,56,0.41141925427076265,0.7214983680933138,79,29,0.4191888018853722,0.22237605890937384,44,0.3474780249124302,97.7304339217425,44.16852598557156
20231030,SELL,SINGHA,IND,NZD,BSE,Health,0.6614842042303992,71,0.18064362218076724,0.35217009194256277,70,23,0.48523178210375273,0.14447848930352003,14,0.6772080309336828,27.381470170841695,87.52947120145161
20230811,BUY,AMS,SINZ,INR,XHKO,Health,0.8149918484850296,18,0.6423195137175393,0.5743306546186819,87,56,0.6039403285540599,0.5566711499382933,53,0.8886309157580324,18.59118549471117,14.706504610782645
20230930,BUY,SINGHA,AUS,USD,XHKO,IT,0.10628874361255058,56,0.3654849712605194,0.2102743065291206,14,6,0.9435964967386874,0.02151297015632625,61,0.8564063132512144,71.80963221542105,15.524700502129829
20230930,SELL,AMS,NZ,EUR,NYSE,IT,0.6773563769133347,39,0.5400346216076484,0.9131668550772857,50,72,0.3203508885369776,0.6338586168660559,14,0.2689008716059216,64.58151025040031,24.227595122109747
20230502,SELL,APAC,US,JPY,NSE,Construction,0.11792119586281291,30,0.05532496184177016,0.005454229568893965,37,21,0.30031625773076553,0.014718023704301086,78,0.6666869590001728,94.26087425718367,4.147010234718628
20231213,SELL,SINGHA,HK,INR,BSE,IT,0.35930953256004905,89,0.6176646664428458,0.8193888803256439,7,80,0.3722526051752374,0.5582227896519297,33,0.6780132009004236,43.172240256333616,25.868920331519472
20230301,SELL,EMEA,SINZ,JPY,XHKO,Construction,0.14737612952944612,39,0.5342661259365967,0.043683730039121405,45,97,0.22311811119135472,0.7008984948339515,79,0.1563170497545583,2.866433093576781,67.13095345075172
20230318,BUY,AMS,UK,JPY,BSE,IT,0.5712271946810712,8,0.5034468036398435,0.5033249954417878,79,39,0.9001924213070006,0.8111594971037773,9,0.4221094367234619,69.6939433134121,93.9421597066369
20230122,BUY,APAC,IND,EUR,XNZE,IT,0.3805744922095482,36,0.8646503220946863,0.1525139468401261,81,67,0.14859625819078104,0.7037620134755489,42,0.9844723847391588,25.687687751636034,70.95407896531658
20230424,BUY,APAC,NZ,NZD,BSE,Health,0.3957672692789913,72,0.39804663862442546,0.5218898711492616,15,82,0.5180139180623948,0.6835983782893148,70,0.9547926532018514,67.70741628514736,66.34413844951541
20230409,SELL,SINGHA,AUS,USD,BSE,Health,0.8564780075940281,40,0.329439799981462,0.7645649739780258,75,51,0.30780083290884463,0.3561390957191988,15,0.5290740283911659,27.784700732123902,78.14532398798569
20230422,SELL,APAC,US,JPY,XHKO,IT,0.008848107128980098,55,0.9256869085010385,0.8926251328864496,39,43,0.48718161703137963,0.09879092644586729,91,0.05127552898445897,7.760401474462353,64.42467697840416
20230825,SELL,SINGHA,UK,INR,NYSE,Construction,0.5861419400964406,80,0.14357110016853913,0.5148427126507513,78,73,0.12592078651741268,0.8153438866945659,32,0.6299713347206082,71.71367397990784,94.4150764484794
20230727,SSE,AMS,SINZ,USD,NSE,Construction,0.621342207585331,9,0.8036388554957486,0.20461232238674887,32,51,0.5271523150504117,0.770170175390441,20,0.018836073744972204,56.59985051603712,26.40331219463358
20231022,SELL,APAC,SINZ,JPY,XNZE,Construction,0.6929861010023645,50,0.8547007789183371,0.5828575689855998,67,67,0.7262485109323892,0.44033546913218735,25,0.33662684815837896,0.8201248030569097,7.591031000093418
20230809,BUY,APAC,HK,JPY,BSE,IT,0.992035665660078,29,0.8839404926769991,0.3818378837687111,52,59,0.14823203230751125,0.8905857959262096,57,0.6331410435159116,37.57923400263916,99.3147550214201
20230609,SSE,AMS,AUS,EUR,NYSE,Food,0.5336316139819142,48,0.5405166407558376,0.14112871245758585,67,70,0.9952426750442428,0.7214386725161328,66,0.4792960772670458,36.09850445571604,69.68676259667102
20231124,BUY,APAC,NZ,EUR,XHKO,Construction,0.1219737412582812,28,0.34736267276277166,0.6157786007226145,80,37,0.5260227511817142,0.41342122524193947,85,0.521903672054394,95.5701147318975,98.37579349765024
20230214,SSE,SINGHA,IND,JPY,NSE,Health,0.17346323702119493,81,0.06864745169641917,0.014738099919514913,53,77,0.020204872559739684,0.6503021934286014,89,0.9176037769106651,79.6219877141685,8.479486487534771
20231113,BUY,AMS,UK,EUR,BSE,IT,0.25676476733883247,15,0.5480818909136596,0.9240656534922775,39,54,0.29513190216475504,0.19118361807946427,26,0.1377742739493587,67.98233677486523,50.84377260297619
20230915,BUY,AMS,SINZ,JPY,NSE,Food,0.3117425906578264,36,0.017539912745434427,0.5814486252845604,28,6,0.8587189897301559,0.9479485222020037,31,0.7477614011470793,39.933117920493814,72.60878491387743
20231104,BUY,EMEA,SINZ,NZD,XNZE,Health,0.4687728551771092,88,0.585774027579191,0.9359365117724496,10,29,0.18796372680331142,0.9871814029331002,67,0.2376629330393104,48.04990057754921,84.90472510752521
20230223,SSE,AMS,PAK,INR,NSE,Health,0.6342312490998815,23,0.8272094274930912,0.011685659933509007,7,18,0.13533092738118857,0.26030657245732447,11,0.40156443374756245,23.706416248618446,81.34300433861816
20230630,SELL,EMEA,NZ,EUR,NSE,Construction,0.14461994694919622,78,0.10220505101699062,0.46143736730179097,11,29,0.3637606068627237,0.9386656775086079,75,0.14921967205641717,78.18897562273709,46.07371570589818
20230427,SSE,SINGHA,IND,INR,XHKO,Food,0.4735085370037151,36,0.16641918246023601,0.3591622370800911,38,77,0.045654760990130216,0.1362435566396415,5,0.8344266765435723,53.39534471856419,35.61372414930909
20230726,SELL,SINGHA,IND,USD,XHKO,Construction,0.8194784549543118,69,0.32549756640496585,0.18133761690268457,96,40,0.8615848171549262,0.9747659914314276,82,0.8086482751367841,52.86050614807058,41.363269756005025
20230722,SELL,APAC,SINZ,EUR,XHKO,Construction,0.9835677546803088,77,0.5239861376989337,0.3140943343327063,21,68,0.9052898270915714,0.5981015519611932,63,0.97096040382276,20.822096598480087,85.29784673627164
20230529,SELL,SINGHA,UK,JPY,XNZE,IT,0.14143398082549474,6,0.0900795996321685,0.461980840637946,66,50,0.4626049316028853,0.7026041622690474,10,0.9600970248976736,23.615751351479997,51.325553100784724
20230211,SELL,APAC,SINZ,INR,NYSE,IT,0.2732086265829716,63,0.2716172169140829,0.23206987145265,67,87,0.16624475923058857,0.06544057733954345,80,0.5027710205651305,22.877013715411742,36.46518928265788
20230509,BUY,AMS,US,JPY,NSE,Food,0.2976492160980101,53,0.7751115969546825,0.6002746999343765,83,24,0.40413834394042203,0.2266827342245069,1,0.9142171971443608,38.73167135231176,10.939298635124706
20230326,SELL,AMS,NZ,USD,XNZE,Food,0.513631129443688,10,0.2835470068716448,0.26492379663901033,2,20,0.8332282337609224,0.9926937083244685,57,0.7433657079821614,27.64494332241796,31.750804821636823
20230208,SELL,APAC,AUS,INR,XHKO,Construction,0.5488497804879532,16,0.36701550827769425,0.6837598321596475,96,32,0.7212572802990497,0.8403912687430053,2,0.5714115483069145,87.24540684295587,4.147688663892312
20230919,SELL,EMEA,PAK,USD,NYSE,Food,0.28915942330393796,47,0.43399067492794985,0.12125385217526641,47,90,0.19981746850427196,0.02259104492327657,2,0.06890912690057549,93.36964584510065,74.4442917826857
20231218,SSE,APAC,HK,EUR,NSE,IT,0.38842472179085563,83,0.6525791443290512,0.9826322077118603,47,58,0.6300027093157563,0.3093973101173795,71,0.1898153562805257,86.51010149630416,60.27362985653853
20230128,BUY,APAC,US,EUR,XNZE,Food,0.14984860386201038,47,0.708760492191104,0.8971073893393166,38,12,0.05978950461702315,0.08491646927214935,20,0.3790587653745634,1.498486770800167,65.4302357834467
20230223,SSE,APAC,AUS,USD,NSE,Food,0.7536643666512155,38,0.15114002041300045,0.29963879943629734,81,16,0.42664722039678926,0.39915437501255824,38,0.740836156853976,91.57124882487963,58.78351947958582
20230923,SSE,AMS,SINZ,EUR,NYSE,Food,0.0019240117414520697,33,0.09462897848338625,0.6192985823048964,92,55,0.22677823407790132,0.007887129033844031,50,0.19390215724576831,24.929634862974858,82.52580667639677
20230924,SELL,SINGHA,IND,INR,BSE,IT,0.47137586335689297,20,0.8291697320233936,0.5501622163298993,99,34,0.6307585066620922,0.7349306694442931,63,0.1530263741311012,48.26608430999188,69.22472953375507
20230425,SELL,AMS,AUS,NZD,NYSE,Health,0.4594023528906811,35,0.09772165189348758,0.6642682818783369,50,73,0.9685512787443588,0.6615283943108555,31,0.5472470286609208,5.304437164706622,94.52534044953538
20230204,SSE,EMEA,NZ,NZD,BSE,Health,0.8715641832128687,65,0.7407619222513513,0.4531982853166755,88,93,0.9563681651811816,0.24223789730794543,61,0.1215104371931921,73.94530629290003,28.461396301837116
20230102,SSE,SINGHA,HK,JPY,NYSE,IT,0.6812158300748206,64,0.2823922229607366,0.6358478207139231,38,19,0.24469833449395606,0.809778642219059,32,0.8667318047425701,63.40678020259296,72.6948564262192
20230917,SSE,SINGHA,SINZ,JPY,XNZE,Health,0.5997771182663114,53,0.8183401720283315,0.4376588942337938,42,44,0.1298652790277819,0.127267334011665,58,0.5543381374264285,68.93445669186438,65.53737219735027
20230901,SSE,AMS,PAK,EUR,NYSE,IT,0.6087524860226615,63,0.3373769943612852,0.8044904716233623,88,20,0.18109292208250882,0.8958863581826302,74,0.9509236433445931,22.137040195442736,43.11430329825806
20230106,SSE,EMEA,NZ,NZD,NSE,Food,0.7447601773476746,38,0.9704566009083159,0.20378914471924992,8,92,0.32145922078214084,0.030465721835679638,70,0.0730250763628173,72.22097611414385,60.74322481406884
20230209,SELL,EMEA,PAK,USD,XNZE,Health,0.8963839915719162,67,0.8755120907100007,0.2524918342337783,61,34,0.3632035125564591,0.37873638215731964,58,0.52496234140348,27.158831917865477,8.935343056900768
20230904,SELL,APAC,SINZ,INR,XHKO,Construction,0.7551185723394876,82,0.30089992476863503,0.060355150172177296,34,63,0.8647717361748523,0.017021179189563362,34,0.010919975939076565,94.15534314906624,11.862733271192294
20230820,BUY,AMS,HK,NZD,XHKO,IT,0.3833496667960987,36,0.269519468331588,0.19839904773277095,87,61,0.9264556785545478,0.3052347734537464,70,0.44481444248524327,35.35312956994267,76.04782811083635
20230326,SSE,AMS,HK,JPY,NYSE,Food,0.557001048996835,24,0.2840083374577598,0.16570386854847385,57,66,0.8426598023040168,0.7809249697506463,88,0.44672784391127673,95.54930381376163,93.8853858439333
20230731,SELL,SINGHA,SINZ,JPY,XNZE,Construction,0.4817359482795829,82,0.5150734555355645,0.24063013700790858,46,18,0.5165483826793478,0.9808670610969011,18,0.20843139523784093,64.8511032419594,30.769579031947035
20230116,SELL,EMEA,IND,EUR,XHKO,Health,0.6342241364271204,57,0.8729218741971663,0.6029067864065312,81,13,0.46158749060206616,0.6918178185138323,81,0.7638338461130733,70.44093356316274,76.0073428650262
20230225,BUY,SINGHA,SINZ,INR,BSE,Food,0.9245831340003885,7,0.18723704126838636,0.1680130918786723,89,87,0.33309778603187157,0.6274388300704872,4,0.22602870748811665,10.92821940089327,40.54413312860606
20230906,SSE,SINGHA,PAK,INR,NYSE,IT,0.6122303825225915,25,0.7412528190875137,0.5058937443532753,23,32,0.6063009395706059,0.7223155473139581,45,0.9383436870191739,96.7699145218254,86.81942949162553
20231115,SELL,APAC,UK,EUR,NSE,Health,0.21092419297972897,19,0.2754307080109778,0.8947535357435401,62,7,0.18677760216952988,0.6833781054214417,83,0.3231041293429432,53.713564481018814,76.24424100555237
20231125,SELL,AMS,PAK,USD,NYSE,Construction,0.038993893186373474,35,0.6999970984902967,0.1647120701086191,80,26,0.9671581334293474,0.2821359807834565,79,0.0030620378329749842,48.25497510018717,60.57899652620243
20230630,BUY,AMS,US,NZD,XHKO,Health,0.17342683535416348,11,0.9351729605831275,0.9052549334756564,89,64,0.37426001792575125,0.11270436966462438,10,0.9283321101210813,84.22857017565177,87.83585389217254
20230428,SSE,EMEA,UK,EUR,BSE,IT,0.907658120605924,2,0.6470350129501113,0.9637978536155763,76,49,0.3748418720645529,0.1006360889787945,91,0.3705274689426086,89.72257223020465,14.887028443625482
20230601,SSE,EMEA,SINZ,INR,NYSE,Food,0.07159397951478907,8,0.38218031920982054,0.4563666921130253,79,66,0.11197400047820338,0.03542900734864329,43,0.1641530146807859,96.1682966952026,58.1230537438404
20230122,BUY,EMEA,IND,USD,NSE,IT,0.5977144599310692,71,0.38413404348686764,0.3792947030697864,11,35,0.35551232635826113,0.981488997455775,33,0.3884501795131733,7.3652973062744875,87.12990385666471
20230606,SELL,EMEA,SINZ,JPY,XHKO,Construction,0.8498180364328428,18,0.7925683335461094,0.32167882960319394,93,30,0.09703260545405368,0.6530438260808779,37,0.6052372075160292,5.163128049762056,78.38710938111342
20230323,SSE,SINGHA,SINZ,JPY,BSE,IT,0.13978804568217906,2,0.2622404877733723,0.04410287816030378,91,55,0.5877201372139675,0.05668816755364714,40,0.7574692543555092,20.738364900029083,38.79352596170539
20231128,BUY,SINGHA,HK,NZD,XHKO,Construction,0.29696324845060096,44,0.7619138416329538,0.21532637513626818,5,67,0.11970602621184745,0.01444724862343083,62,0.2827134488765005,65.69127288659524,65.69897973827896
20230114,BUY,AMS,AUS,NZD,XNZE,IT,0.5939847371784032,19,0.7252316286423754,0.8166071208682432,13,66,0.4519640954924836,0.2618885196028574,70,0.470312705586555,81.80753152476217,69.86911227738585
20230202,BUY,SINGHA,UK,USD,XNZE,Food,0.720869464713881,38,0.44787268774963795,0.08101294725187913,68,44,0.6668413169137553,0.3548300830172918,79,0.07926964127390879,0.02106458857635829,56.14239831913548
20230607,SSE,APAC,IND,EUR,NYSE,Food,0.7033013392917212,25,0.36634332295690075,0.12409437507471,64,8,0.8704466394110003,0.519463576280838,12,0.6505907154384046,49.67125631102147,86.11575803744323
20231223,SSE,EMEA,UK,JPY,XNZE,IT,0.9156024109779006,40,0.5459613947604195,0.3572511225206707,73,71,0.39484139832140974,0.03608320816116539,46,0.44789716957165693,27.958831591409684,1.5307432093546902
20230722,BUY,SINGHA,IND,USD,NSE,IT,0.37854345871564277,11,0.7981072548235486,0.945391413676198,24,5,0.9493541204613785,0.8238676517162673,65,0.34531929272230166,42.71413371004931,71.60628814454807
20230426,BUY,AMS,UK,EUR,XNZE,Health,0.27992620872620133,99,0.6593961083150506,0.7128070564608525,12,8,0.4853150350261609,0.8780416851225268,48,0.466716473955032,47.338058446658515,0.9518400748843914
20230416,BUY,SINGHA,SINZ,EUR,BSE,IT,0.5398622718949827,45,0.9610487459184676,0.6565318588697583,6,49,0.6610709482827151,0.7877280578907666,30,0.4286077609355987,70.05957775167258,23.77697954488811
20230515,SELL,EMEA,NZ,JPY,NYSE,Food,0.026959165060030488,30,0.7710721163202434,0.7778702843817759,17,69,0.35192855398213163,0.15762209618208078,82,0.8085054199302777,2.200807614324296,18.142075449337348
20230629,SELL,APAC,UK,NZD,NYSE,Construction,0.41916063511097834,10,0.1361140573584282,0.7286809163531877,79,9,0.623570158781454,0.4492749221516832,6,0.8355277418541743,13.970893875725388,20.9329161019844
20231010,SSE,AMS,HK,NZD,NSE,IT,0.17586697513756433,46,0.8256598133810847,0.9023666736521085,78,26,0.07181929334279102,0.6494382091065676,44,0.22969524135879393,62.04888230759026,78.73201518956148
20230109,BUY,EMEA,HK,INR,NYSE,IT,0.6925563669900613,51,0.659720833264669,0.9923723799535453,70,98,0.11928092508151089,0.7360925249342392,17,0.37841036382548865,50.289912300447185,87.52032538735622
20230124,SELL,APAC,SINZ,EUR,BSE,Food,0.006015933311796062,34,0.14603778543644075,0.7712943310527435,96,42,0.0019030311896912622,0.3571582216570387,83,0.7981248783931139,40.738753716860806,50.900306085589186
20230114,SSE,EMEA,SINZ,NZD,XHKO,Food,0.5219998131138518,37,0.2585892074022915,0.6857478601227203,5,51,0.15170983251665138,0.7486124032827028,20,0.6801517921089122,18.30402772481574,80.06473620789876
20231117,BUY,AMS,NZ,USD,NSE,IT,0.20822824071839618,27,0.3066334576425832,0.9920198679381481,85,15,0.9939729195816813,0.9099440237477914,9,0.8712039989001251,13.538246360453222,77.46900825498948
20230222,SSE,AMS,US,NZD,BSE,Food,0.46436694391571487,89,0.7545544179511825,0.9515486018563247,50,39,0.030778988245445116,0.686751421335827,43,0.16668411176215936,56.45358288238537,49.230004138899716
20231219,SSE,EMEA,HK,JPY,XNZE,IT,0.46733249423595014,77,0.6229332126428004,0.06607769692792276,68,24,0.30099393285211173,0.13985068288240277,52,0.2191058888106151,32.8570631468881,20.673741136650946
20230820,SSE,SINGHA,IND,INR,XHKO,Food,0.5180487202840427,3,0.8053864990621918,0.5678686746060682,72,87,0.08836028017592723,0.9881081351834397,34,0.9573955072666215,31.379188440242377,81.67292743644632
20230715,BUY,AMS,HK,EUR,XNZE,Construction,0.6255689811759091,79,0.21514959319149252,0.4252981552977124,5,79,0.45579175714161724,0.5920186031467675,67,0.9604029820484979,21.5945996000362,11.781502502387141
20231125,BUY,AMS,AUS,EUR,NYSE,IT,0.05939906932087502,29,0.08746279279666158,0.8852292557193245,49,63,0.8271800601021576,0.9550554546914579,51,0.8880643404836028,67.08604932457048,88.38270215171275
20230518,SELL,AMS,UK,JPY,NSE,Health,0.8967569944267114,39,0.4420915346337698,0.5277946109052641,81,53,0.45473698295525256,0.5470732084987606,32,0.9029522214838527,0.32650292515301604,87.20582493678725
20230301,SSE,APAC,PAK,EUR,XNZE,Food,0.21758089432978878,99,0.8345893191793605,0.16838593103438892,56,19,0.7214780141011726,0.32174345678388383,47,0.537381409309399,74.36693511303413,61.60686805276323
20230303,SSE,SINGHA,PAK,INR,NSE,IT,0.4353652685129369,6,0.1178981272620605,0.40619812502115504,34,52,0.09702810402424322,0.8220765745995131,24,0.587295377439873,61.86335615103656,66.20545427643884
20230224,SELL,APAC,US,NZD,BSE,IT,0.5629516910215302,10,0.6811761445689085,0.33462202729107227,97,57,0.2572031144551664,0.12653832077650873,79,0.22564095153789732,5.307751756389623,24.36032532844151
20230123,BUY,APAC,PAK,INR,BSE,Food,0.3340277167757246,67,0.23072400357190104,0.3472593261512418,2,75,0.5681764002178801,0.27657129856712626,74,0.5923617842509752,24.182176143011315,86.78295030220235
20230124,SSE,EMEA,IND,NZD,NSE,IT,0.6488509355341532,30,0.29105030910311824,0.07221227365659766,68,38,0.49025261358701866,0.18200227072660002,19,0.2149110932834425,10.458776796957924,60.411380843927134
20230320,SSE,EMEA,PAK,JPY,NSE,Health,0.5649467294916162,93,0.12814937554292694,0.2670970897879762,39,36,0.19432731317428997,0.8815311833203854,83,0.7207619798093506,70.38080557500156,81.46529723547442
20230815,SSE,EMEA,AUS,EUR,NYSE,Food,0.9383909843869283,79,0.06822011334629852,0.6501462723676202,35,53,0.3468461871817261,0.8602168261703657,13,0.995599565547228,3.173510334870766,98.22172993967374
20231215,BUY,SINGHA,NZ,JPY,XNZE,Health,0.991101710488233,44,0.2539983573411624,0.9469194750576297,14,26,0.6136711178585937,0.5721589138778758,11,0.16995351480024923,12.26982567998447,8.953086215405015
20231201,SELL,EMEA,IND,EUR,XHKO,Construction,0.3232827970270513,26,0.8526737369683158,0.4426493039524426,81,80,0.6397797185342208,0.13506045694815993,81,0.288939174712347,28.51205396568439,98.7717589999617
20231209,SELL,APAC,SINZ,USD,BSE,Food,0.9836614483421127,34,0.8491793906202202,0.35469907508856013,16,48,0.34190927546217875,0.6396584142085706,2,0.4793207843810472,94.33376476590743,68.2251418819352
20231024,SSE,EMEA,PAK,USD,XNZE,IT,0.6475692829621227,62,0.8278052570091905,0.3188494978131039,28,1,0.6536414320430712,0.5227719009282279,86,0.8108936006509176,84.58592117515938,91.34447890671194
20231230,BUY,AMS,UK,JPY,BSE,Construction,0.7141781399956016,84,0.7088405635240338,0.8513560107197325,57,11,0.5908203605274743,0.705171175358903,57,0.9422431639713916,69.80849231369329,52.91497117319769
20230123,SSE,APAC,UK,USD,NSE,Health,0.8757407616634466,70,0.2794259816459388,0.7242320648834679,40,51,0.4381470527458573,0.3146941786344256,10,0.8170663141927432,15.504747850135214,49.969166055175606
20231125,SELL,APAC,AUS,USD,XNZE,IT,0.11407702075818404,36,0.9071701515733444,0.29177646161977155,3,55,0.7370384599301131,0.8164720518624031,46,0.3767871980152445,68.36590777490483,89.20461544744938
20230307,BUY,AMS,AUS,EUR,NYSE,IT,0.5726210324830782,52,0.1415388533534344,0.8617086988988554,18,46,0.8715279382293313,0.7373218791793755,59,0.08608850575418636,33.87737505229094,1.0497173740369958
20230118,SELL,EMEA,PAK,NZD,XHKO,IT,0.6189130934990111,90,0.27588219899455046,0.40023706877703735,74,95,0.43682753773530136,0.7138144395563901,66,0.05296726329187007,97.33139146900402,90.79827391899482
20230921,BUY,EMEA,NZ,INR,NYSE,Health,0.08053328768402856,13,0.282528705235079,0.25075931985238975,13,55,0.4307443431748953,0.40992860370207473,32,0.7773274481512916,98.6551048753,49.725825138286396
20230330,SSE,EMEA,PAK,INR,NSE,Health,0.3713553810228346,9,0.03368125357475982,0.044870458764929566,41,36,0.0189623263752835,0.06256983464974852,32,0.4431692341449003,83.85075488897982,39.012862645553945
20230519,SSE,EMEA,HK,USD,XNZE,Food,0.8463367563638119,90,0.7747082815354143,0.8531024982475166,18,31,0.4523857575293462,0.8183574282048692,62,0.32249333814306314,10.69845238549918,48.909263095441666
20230319,BUY,EMEA,SINZ,INR,XHKO,Construction,0.45485085242219025,95,0.962913074338087,0.3775197211075203,58,73,0.2716647490339045,0.1559674848949515,49,0.8012210570420081,92.64641547693083,35.671037534986795
20230508,BUY,EMEA,HK,USD,XNZE,IT,0.3560949433025731,29,0.7681808189804168,0.2676537507055078,61,60,0.6194602539879632,0.9886196741757406,61,0.38279967168582196,14.324722917960376,2.893940635670633
20230506,BUY,AMS,SINZ,INR,NYSE,Food,0.4162947440160092,77,0.0636252039229821,0.71071971323164,2,58,0.10475305009253033,0.03786373235730356,24,0.37769146544641596,10.509006614369842,47.22234178277193
20230830,SSE,EMEA,NZ,JPY,XNZE,IT,0.112420323306474,35,0.6733727866532367,0.6890715477027256,87,36,0.8990465546251257,0.7590819551457504,11,0.01693863734492862,2.5530730199594065,81.88479356032576
20231207,SSE,APAC,HK,JPY,NYSE,Construction,0.3997752024458159,59,0.8838998191840085,0.7460373839880151,11,91,0.10991653099398313,0.5372660309231928,72,0.4542720393686469,73.45073292671414,62.16031917156025
20230715,SELL,APAC,IND,JPY,XNZE,IT,0.008363322538413875,14,0.5612501945651042,0.29613720646872554,62,5,0.7085346180137534,0.993473083679747,85,0.4103312657425324,95.77950418355339,41.39904711404863
20230405,SELL,APAC,IND,EUR,NYSE,IT,0.32011846424694457,81,0.5678402798915676,0.39243382714124253,47,77,0.9901932953959974,0.8708251651627769,83,0.131419641250341,69.78388965522574,48.7985274257216
20230711,SSE,SINGHA,PAK,NZD,NYSE,Food,0.7397051063943557,22,0.7711340698682169,0.4704978308053742,34,14,0.8644558509646875,0.9813120052801951,70,0.9686918723497161,69.11436906422522,47.452124488425575
20230727,SELL,EMEA,US,JPY,NSE,Food,0.05393070871611538,43,0.8726709763345212,0.9008604043970234,17,32,0.4388630095536812,0.6109735491141575,59,0.43661238126944935,64.84328462472236,77.33531937559331
20230310,SSE,EMEA,UK,JPY,XHKO,IT,0.7722514060248253,15,0.3662715146767398,0.6751213525100549,40,56,0.8896116001202665,0.9792438013621816,7,0.489265833768209,5.060703252856746,59.10825634277469
20231004,SSE,APAC,AUS,JPY,XHKO,Health,0.17466032297834233,62,0.7413708301784726,0.41356978997339766,42,59,0.003315463725871326,0.356895736135563,85,0.449289316387279,12.978381549381869,17.086423964761998
20230827,SSE,APAC,US,INR,XNZE,Construction,0.037575710418990105,86,0.37742335409126315,0.06380113136513166,85,16,0.9788790973601915,0.2687661991119791,24,0.4979004326782659,54.81818321412268,39.87036411105169
20230928,BUY,EMEA,US,USD,XNZE,IT,0.6762769124094994,22,0.3632336173617817,0.8424847287192355,96,3,0.10102146801607315,0.4497956684153471,33,0.808805710161239,92.4010162773841,44.28305377157989
20230131,SSE,EMEA,AUS,USD,NYSE,Health,0.5311687828270514,92,0.624312299886636,0.30857580463180523,35,57,0.702446130464054,0.8126808832369072,83,0.5951373551417329,36.15327413227586,18.115949202019465
20231114,BUY,APAC,NZ,JPY,NSE,Construction,0.10805751328393953,55,0.8032108132416552,0.3077438731377792,87,44,0.40813161383968954,0.08293333482112353,19,0.8207642386767962,37.56527986461862,47.35663677526972
20230923,SSE,SINGHA,SINZ,NZD,XHKO,Construction,0.1499900322164246,51,0.48852558498539955,0.4187889483084767,47,54,0.3459288524832159,0.3910952035812991,61,0.8061373855388969,48.01462944782645,59.6986463068295
20230812,SSE,EMEA,UK,USD,XHKO,Health,0.2027912711753398,68,0.2173244644278296,0.004654124196437293,98,90,0.8710862847238146,0.793026498430617,62,0.12887033196737396,54.98641633869518,14.9178456105043
20230623,SSE,EMEA,PAK,EUR,NYSE,IT,0.3171485761979932,87,0.05270638250359794,0.16226954250173853,4,27,0.9903591989043193,0.8548021263705441,39,0.3325480239345755,51.234016626351874,34.96921767031702
20230219,BUY,AMS,NZ,NZD,XNZE,Food,0.7718277638296238,44,0.8377997673092338,0.17816079144894337,16,75,0.6456130132120839,0.8235265995092094,85,0.6953270064560922,44.388812850263406,71.92393603291276
20230808,BUY,SINGHA,PAK,NZD,XNZE,IT,0.876989278204057,20,0.02975346155678038,0.5793030098510894,91,44,0.4902815664938609,0.020538110166010703,48,0.9801002198891168,23.66055925522732,70.3477840057835
